Complains,Subscription Length,Frequency of use,Seconds of Use,Distinct Called Numbers,Customer_Engagement,Average_Call_Duration,Status,Revenue_Per_Month,Customer Value,Churn
0,30,85,6365,16,101,74.01162790697674,1,5.201612903225806,161.25,0
0,33,0,0,0,0,0.0,1,0.0,0.0,0
0,28,226,15655,74,300,68.9647577092511,1,24.64293103448276,714.645,0
0,31,104,6545,27,363,62.333333333333336,1,41.97515625,1343.205,0
0,33,70,3298,22,92,46.45070422535211,1,4.45764705882353,151.56,0
0,32,32,1245,14,46,37.72727272727273,2,1.547878787878788,51.08,0
0,33,41,2360,17,194,56.19047619047619,1,21.177794117647057,720.045,0
0,24,24,895,5,183,35.8,1,29.3742,734.355,0
0,23,27,1148,62,89,41.0,1,1.2239583333333333,29.375,0
0,24,13,280,1,14,20.0,2,0.5274,13.185,0
0,23,0,0,0,0,0.0,2,0.0,0.0,0
0,22,20,805,7,27,38.333333333333336,1,1.9728260869565215,45.375,0
0,22,49,2805,17,66,56.1,1,4.963478260869565,114.16,0
0,15,14,1275,8,22,85.0,1,3.6253125,58.005,0
0,14,129,5973,36,211,45.94615384615385,1,39.24066666666667,588.61,0
0,12,159,8513,34,227,53.20625,1,23.21538461538461,301.8,0
0,13,33,2433,13,46,71.55882352941177,1,7.045714285714285,98.64,0
0,6,28,3970,4,208,136.89655172413794,1,138.84428571428572,971.91,0
1,6,7,1068,1,8,133.5,1,6.910714285714286,48.375,1
0,36,66,4255,18,91,63.507462686567166,1,6.106621621621621,225.945,0
0,37,0,0,0,9,0.0,2,1.0657894736842106,40.5,0
0,35,55,2338,25,441,41.75,1,48.11625,1732.185,0
0,36,61,4083,36,100,65.85483870967742,1,6.605945945945946,244.42,0
0,36,53,2278,34,91,42.18518518518518,1,4.059594594594595,150.205,0
0,36,77,3660,29,140,46.92307692307692,1,8.680135135135135,321.165,0
0,36,34,2245,19,340,64.14285714285714,1,33.490810810810814,1239.16,0
0,35,116,9000,44,306,76.92307692307692,1,26.35111111111111,948.64,0
0,36,164,13658,45,211,82.77575757575758,1,15.15891891891892,560.88,0
0,36,78,4400,26,108,55.69620253164557,1,5.273513513513514,195.12,0
0,36,90,5803,13,112,63.76923076923077,1,8.261756756756757,305.685,0
1,36,49,2123,18,77,42.46,2,3.429189189189189,126.88,0
0,36,220,15025,33,309,67.98642533936652,1,22.535135135135132,833.8,0
0,36,22,2980,9,516,129.56521739130434,1,55.67783783783784,2060.08,0
0,35,177,15370,31,360,86.34831460674157,1,38.43375,1383.615,0
0,35,81,6385,27,296,77.86585365853658,1,28.07333333333333,1010.64,0
0,35,9,760,12,23,76.0,2,1.21125,43.605,0
0,36,9,595,9,33,59.5,2,2.558918918918919,94.68,0
0,35,0,0,0,2,0.0,2,0.25,9.0,1
0,35,122,7393,44,552,60.10569105691057,1,57.64375,2075.175,0
0,35,149,11350,48,210,75.66666666666667,1,14.22111111111111,511.96,0
0,35,70,6603,38,218,93.0,1,22.09125,795.285,0
0,31,42,840,18,78,19.53488372093023,2,3.7715625,120.69,1
0,34,88,10320,43,134,115.95505617977528,1,7.648571428571429,267.7,0
0,34,93,5703,25,146,60.67021276595744,1,11.052,386.82,1
0,32,17,2725,15,34,151.38888888888889,1,3.5660606060606064,117.68,0
0,33,36,2875,17,64,77.70270270270271,2,5.308676470588235,180.495,1
1,34,39,2153,32,107,53.825,2,6.619428571428571,231.68,1
0,34,0,0,0,2,0.0,2,0.2285714285714285,8.0,1
0,34,20,1553,7,29,73.95238095238095,1,2.0262857142857142,70.92,0
0,31,92,6670,23,131,71.72043010752688,1,6.5328125,209.05,0
0,34,2,513,5,18,171.0,2,1.1535714285714285,40.375,1
0,34,0,0,0,6,0.0,1,0.2571428571428571,9.0,0
0,29,233,15960,81,316,68.2051282051282,1,24.5895,737.685,0
0,32,111,6850,34,418,61.160714285714285,1,46.719545454545454,1541.745,0
0,34,77,3603,29,110,46.19230769230769,1,5.2457142857142856,183.6,0
0,33,39,1550,21,100,38.75,2,6.575294117647059,223.56,0
0,34,48,2665,24,249,54.38775510204081,1,26.245285714285718,918.585,0
0,25,31,1200,12,238,37.5,1,35.88057692307692,932.895,0
0,24,34,1453,69,135,41.51428571428571,1,4.687,117.175,0
0,25,20,585,8,40,27.857142857142858,2,3.1240384615384613,81.225,0
0,24,5,710,4,32,118.33333333333331,2,3.015,75.375,0
0,23,27,1110,14,62,39.642857142857146,1,6.069375,145.665,0
0,23,56,3110,24,90,54.56140350877193,1,6.9433333333333325,166.64,0
0,16,21,1580,15,66,71.81818181818181,1,12.179117647058822,207.045,0
0,15,136,6277,43,266,45.81751824817518,1,51.9509375,831.215,0
0,13,166,8817,41,282,52.796407185628745,1,29.43392857142857,412.075,0
0,14,40,2737,20,93,66.7560975609756,1,16.205333333333336,243.08,0
0,7,35,4275,11,263,118.75,1,130.05,1040.4,0
1,7,14,1372,8,24,91.46666666666668,1,8.92125,71.37,1
0,36,64,3875,12,76,59.61538461538461,1,4.790675675675676,177.255,0
0,35,53,1958,19,415,36.25925925925926,1,45.38875,1633.995,0
0,36,59,3703,30,89,61.71666666666667,1,4.575405405405405,169.29,0
0,36,51,1898,28,79,36.5,1,2.897162162162162,107.195,0
0,36,75,3280,23,114,43.1578947368421,1,6.026351351351352,222.975,0
0,36,32,1865,13,314,56.51515151515152,1,31.131891891891893,1151.88,0
0,35,114,8620,38,280,74.95652173913044,1,23.926666666666662,861.36,0
0,36,162,13278,39,201,81.4601226993865,1,14.52972972972973,537.6,0
0,36,76,4020,20,96,52.20779220779221,1,4.428108108108108,163.84,0
0,36,88,5423,7,95,60.93258426966292,1,6.702567567567567,247.995,0
0,36,47,1743,12,59,36.3125,2,1.935135135135135,71.6,0
0,36,218,14645,27,283,66.87214611872146,1,20.17621621621621,746.52,0
0,36,20,2600,3,490,123.8095238095238,1,53.31891891891892,1972.8,0
0,35,175,14990,25,334,85.17045454545455,1,35.70625,1285.425,0
0,35,79,6005,21,270,75.0625,1,25.64888888888889,923.36,0
0,35,7,380,6,13,47.5,2,0.4837499999999999,17.415,0
0,36,7,215,3,10,26.875,2,0.27,9.99,0
0,35,120,7013,38,526,57.95867768595041,1,54.91625,1976.985,0
0,35,147,10970,42,189,74.12162162162163,1,12.352222222222222,444.68,0
0,35,68,6223,32,192,90.18840579710144,1,19.36375,697.095,0
1,31,40,460,12,52,11.21951219512195,2,0.703125,22.5,1
0,34,86,9940,37,123,114.2528735632184,1,7.161428571428572,250.65,0
0,34,91,5323,19,120,57.85869565217392,1,8.246571428571428,288.63,1
0,32,15,2345,9,24,146.5625,1,2.860606060606061,94.4,0
1,33,34,2495,11,45,71.28571428571429,2,3.3472058823529416,113.805,1
0,34,37,1773,26,81,46.6578947368421,2,4.125714285714285,144.4,1
0,34,0,0,0,0,0.0,2,0.0,0.0,1
0,34,18,1173,1,19,61.73684210526316,1,1.3611428571428572,47.64,0
0,31,90,6290,17,107,69.12087912087912,1,4.984375,159.5,0
0,34,0,0,0,0,0.0,2,0.0,0.0,1
0,29,231,15580,75,306,67.15517241379311,1,23.7165,711.495,0
0,32,109,6470,28,392,58.81818181818182,1,43.744090909090914,1443.555,0
0,34,75,3223,23,98,42.4078947368421,1,4.240285714285714,148.41,0
0,33,37,1170,15,74,30.789473684210527,2,4.008235294117647,136.28,0
0,34,46,2285,18,223,48.61702127659574,1,23.439857142857143,820.395,0
0,25,29,820,6,212,27.33333333333333,1,32.104038461538465,834.705,0
0,24,32,1073,63,109,32.51515151515152,1,2.505,62.625,0
0,25,18,205,2,20,10.789473684210526,2,0.3859615384615384,10.035,0
0,24,0,0,0,5,0.0,2,0.5,12.5,0
0,23,25,730,8,36,28.07692307692308,1,1.978125,47.475,0
0,23,54,2730,18,72,49.63636363636363,1,4.64,111.36,0
0,16,19,1200,9,40,60.0,1,6.403235294117647,108.855,0
0,15,134,5897,37,240,43.68148148148149,1,44.4503125,711.205,0
0,13,164,8437,35,256,51.13333333333333,1,25.5375,357.525,0
0,14,38,2357,14,67,60.43589743589744,1,10.386666666666668,155.8,0
0,7,33,3895,5,237,114.55882352941175,1,119.14,953.12,0
0,7,12,992,2,14,76.3076923076923,1,5.6475,45.18,1
0,31,59,4065,14,73,67.75,1,5.799375,185.58,0
0,30,48,2148,21,413,43.83673469387755,1,53.12322580645161,1646.82,0
0,31,54,3893,32,86,70.78181818181818,1,6.78390625,217.085,0
0,31,46,2088,30,76,44.42553191489362,1,3.6678125,117.37,0
0,31,70,3470,25,112,48.87323943661972,1,7.36875,235.8,0
0,31,27,2055,15,312,73.39285714285714,1,36.3525,1163.28,0
0,30,109,8810,40,278,80.0909090909091,1,28.153548387096773,872.76,0
0,31,157,13468,41,198,85.24050632911393,1,17.03125,545.0,0
0,31,71,4210,22,93,58.47222222222222,1,5.35125,171.24,0
0,31,83,5613,9,92,66.82142857142857,1,8.01,256.32,0
0,31,42,1933,14,56,44.95348837209303,2,2.46875,79.0,0
0,31,213,14835,29,281,69.32242990654206,1,26.645625,852.66,0
0,31,15,2790,5,488,174.375,1,62.00625,1984.2,0
0,30,170,15180,27,332,88.7719298245614,1,41.87903225806452,1298.25,0
0,30,74,6195,23,268,82.6,1,30.153548387096773,934.76,0
0,30,2,570,8,10,190.0,2,0.8303225806451613,25.74,0
0,31,2,405,5,7,135.0,2,0.57234375,18.315,0
0,30,115,7203,40,524,62.0948275862069,1,64.18741935483871,1989.81,0
0,30,142,11160,44,186,78.04195804195804,1,14.583225806451612,452.08,0
0,30,63,6413,34,190,100.203125,1,22.90064516129032,709.92,0
0,26,35,650,14,50,18.05555555555556,2,1.3083333333333331,35.325,1
0,29,81,10130,39,120,123.53658536585364,1,8.509166666666667,255.275,0
0,29,86,5513,21,118,63.367816091954026,1,10.0485,301.455,1
0,27,10,2535,11,21,230.45454545454547,1,3.6357142857142857,101.8,0
0,28,29,2685,13,42,89.5,2,4.211379310344827,122.13,1
0,29,32,1963,28,79,59.48484848484848,2,5.193333333333333,155.8,1
0,29,13,1363,3,16,97.35714285714286,1,1.834666666666667,55.04,0
0,26,85,6480,19,104,75.34883720930233,1,6.078703703703703,164.125,0
0,29,0,0,0,0,0.0,2,0.0,0.0,1
0,29,0,0,0,0,0.0,1,0.0,0.0,0
0,24,226,15770,77,303,69.47136563876651,1,28.792800000000003,719.82,0
0,27,104,6660,30,390,63.42857142857143,1,52.01357142857143,1456.38,0
0,29,70,3413,25,95,48.070422535211264,1,5.224500000000001,156.735,0
0,28,32,1360,17,72,41.21212121212121,2,5.092413793103448,147.68,0
0,29,41,2475,20,221,58.92857142857143,1,27.774,833.22,0
0,20,24,1010,8,210,40.4,1,40.35857142857143,847.53,0
0,19,27,1263,65,107,45.10714285714285,1,3.4875,69.75,0
0,20,13,395,4,17,28.214285714285715,2,0.8742857142857142,18.36,0
0,19,4,520,2,12,104.0,2,1.405,28.1,0
0,18,20,920,10,34,43.80952380952381,1,3.878947368421053,73.7,0
0,18,49,2920,20,69,58.4,1,6.250526315789474,118.76,0
0,11,14,1390,11,38,92.66666666666669,1,10.14,121.68,0
0,10,129,6087,39,238,46.823076923076925,1,66.08,726.88,0
0,8,159,8627,37,254,53.91875,1,40.516666666666666,364.65,0
0,9,33,2547,16,65,74.91176470588235,1,16.72,167.2,0
0,3,28,4085,7,235,140.86206896551724,1,271.27125,1085.085,0
0,3,7,1182,4,11,147.75,1,13.37625,53.505,1
0,41,71,4065,16,93,56.458333333333336,1,4.51047619047619,189.44,0
0,42,5,13,3,16,2.1666666666666665,2,0.7609302325581395,32.72,0
0,40,60,2148,23,443,35.21311475409836,1,37.27609756097561,1528.32,0
0,41,66,3893,34,102,58.1044776119403,1,5.446309523809524,228.745,0
0,41,58,2088,32,93,35.389830508474574,1,2.6207142857142856,110.07,0
0,41,82,3470,27,142,41.80722891566265,1,6.525714285714285,274.08,0
0,41,39,2055,17,342,51.375,1,29.232380952380957,1227.76,0
0,40,121,8810,42,308,72.21311475409836,1,22.85951219512195,937.24,0
0,41,169,13468,43,213,79.2235294117647,1,13.082857142857144,549.48,0
0,41,83,4210,24,110,50.11904761904762,1,4.3742857142857146,183.72,0
0,41,95,5613,11,114,58.46875,1,6.198095238095238,260.32,0
0,41,54,1933,16,79,35.14545454545455,2,2.7495238095238097,115.48,0
0,41,225,14835,31,311,65.64159292035399,1,19.58095238095238,822.4,0
0,41,27,2790,7,518,99.64285714285714,1,48.77809523809523,2048.68,0
0,40,182,15180,29,362,82.95081967213115,1,33.433902439024386,1370.79,0
0,40,86,6195,25,298,71.20689655172414,1,24.37170731707317,999.24,0
0,40,14,570,10,25,38.0,2,0.7507317073170732,30.78,0
0,41,14,405,7,35,27.0,2,1.7323809523809526,72.76,0
0,40,0,0,0,1,0.0,2,0.1097560975609756,4.5,1
0,40,127,7203,42,554,56.2734375,1,44.71219512195122,1833.2,0
0,40,154,11160,46,212,72.0,1,7.630487804878049,312.85,0
0,40,75,6413,36,220,84.38157894736842,1,19.08439024390244,782.46,0
0,36,47,650,16,80,13.541666666666666,2,2.591351351351351,95.88,1
0,39,93,10130,41,136,107.76595744680851,1,3.908625,156.345,0
0,39,98,5513,23,148,55.686868686868685,1,9.349875,373.995,1
0,37,22,2535,13,36,110.21739130434784,1,2.796842105263158,106.28,0
1,38,41,2685,15,66,63.92857142857143,2,3.8215384615384616,149.04,1
0,39,44,1963,30,109,43.62222222222222,2,5.507,220.28,1
0,39,0,0,0,1,0.0,2,0.1,4.0,1
0,39,25,1363,5,31,52.42307692307692,1,0.93,37.2,0
0,36,97,6480,21,133,66.12244897959184,1,3.27445945945946,121.155,0
0,39,7,323,3,20,40.375,2,0.83125,33.25,1
0,39,4,33,1,10,6.6,1,0.201375,8.055,0
0,34,238,15770,79,318,65.98326359832636,1,20.710285714285718,724.86,0
0,37,116,6660,32,420,56.92307692307692,1,40.234736842105264,1528.92,0
0,39,82,3413,27,112,41.12048192771084,1,3.795,151.8,0
0,38,44,1360,19,102,30.22222222222222,2,5.44,212.16,0
0,39,53,2475,22,251,45.833333333333336,1,22.644,905.76,0
0,30,36,1010,10,240,27.2972972972973,1,29.67967741935484,920.07,0
0,29,39,1263,67,137,31.575,1,3.668333333333333,110.05,0
0,30,25,395,6,42,15.192307692307692,2,1.961290322580645,60.8,0
0,29,10,520,2,34,47.27272727272727,2,2.275,68.25,0
0,28,32,920,12,64,27.87878787878788,1,4.580689655172414,132.84,0
0,28,61,2920,22,92,47.096774193548384,1,5.353103448275863,155.24,0
0,21,26,1390,13,68,51.48148148148148,1,8.828181818181818,194.22,0
0,20,141,6087,41,268,42.86619718309859,1,31.774285714285718,667.26,0
0,18,171,8627,39,284,50.156976744186046,1,12.787894736842103,242.97,0
0,19,45,2547,18,95,55.369565217391305,1,11.584,231.68,0
0,12,40,4085,9,265,99.63414634146342,1,79.15384615384616,1029.0,0
0,12,19,1182,6,26,59.1,1,4.003076923076923,52.04,1
0,37,76,4775,15,114,62.01298701298701,1,8.46828947368421,321.795,0
0,38,10,723,2,20,65.72727272727273,2,1.7688461538461535,68.985,0
0,36,65,2858,22,447,43.30303030303031,1,47.33878378378379,1751.535,0
0,37,71,4603,33,106,63.93055555555556,1,7.054473684210526,268.07,0
0,37,63,2798,31,97,43.71875,1,4.575131578947368,173.855,0
0,37,87,4180,26,146,47.5,1,7.965263157894737,302.68,0
0,37,44,2765,16,346,61.44444444444444,1,33.06210526315789,1256.36,0
0,36,126,9520,41,312,74.96062992125984,1,26.103783783783783,965.84,0
0,37,174,14178,42,217,81.01714285714286,1,15.21263157894737,578.08,0
0,37,88,4920,23,114,55.28089887640449,1,5.587368421052632,212.32,0
0,37,100,6323,10,118,62.6039603960396,1,8.553552631578947,325.035,0
0,37,59,2643,15,83,44.05,2,3.791578947368421,144.08,0
1,37,230,15545,30,315,67.2943722943723,1,22.394736842105264,851.0,0
0,37,32,3500,6,522,106.06060606060606,1,54.66526315789474,2077.28,0
0,36,187,15890,28,366,84.52127659574468,1,37.91797297297297,1402.965,0
0,36,91,6905,24,302,75.05434782608695,1,27.779459459459456,1027.84,0
0,36,19,1280,9,29,64.0,2,1.7014864864864865,62.955,0
0,37,19,1115,6,39,55.75,2,3.0007894736842107,114.03,0
0,36,0,0,0,1,0.0,2,0.1216216216216216,4.5,1
0,36,132,7913,41,558,59.49624060150376,1,56.608783783783785,2094.525,0
0,36,159,11870,45,216,74.1875,1,14.30162162162162,529.16,0
0,36,80,7123,35,224,87.93827160493827,1,22.01716216216216,814.635,0
0,32,52,1360,15,84,25.660377358490567,2,4.243636363636363,140.04,1
0,35,98,10840,40,140,109.4949494949495,1,7.734722222222222,278.45,0
0,35,103,6223,22,152,59.83653846153846,1,11.2825,406.17,0
0,33,27,3245,12,40,115.89285714285714,1,3.967058823529412,134.88,0
0,34,46,3395,14,70,72.23404255319149,2,5.075428571428571,177.64,1
1,35,49,2673,29,113,53.46,2,6.913333333333333,248.88,1
0,35,7,538,1,9,67.25,2,0.7166666666666667,25.8,1
0,35,30,2073,4,35,66.87096774193549,1,2.447777777777778,88.12,0
0,32,102,7190,20,137,69.80582524271844,1,6.660606060606061,219.8,0
0,35,12,1033,2,24,79.46153846153847,2,1.4201388888888888,51.125,1
0,35,9,743,1,15,74.3,1,0.5216666666666667,18.78,0
0,30,243,16480,78,322,67.54098360655738,1,24.42048387096774,757.035,0
0,33,121,7370,31,424,60.40983606557377,1,45.91455882352941,1561.095,0
0,35,87,4123,26,116,46.85227272727273,1,5.637499999999999,202.95,0
0,34,49,2070,18,106,41.4,2,6.878857142857143,240.76,0
0,35,58,3185,21,255,53.983050847457626,1,26.05375,937.935,0
0,26,41,1720,9,244,40.95238095238095,1,35.26833333333333,952.245,0
0,25,44,1973,66,141,43.84444444444444,1,4.920192307692307,127.925,0
0,26,30,1105,5,46,35.645161290322584,2,3.725,100.575,0
0,25,15,1230,1,38,76.875,2,3.3125,86.125,0
0,24,37,1630,11,68,42.89473684210526,1,6.600599999999999,165.015,0
0,24,66,3630,21,96,54.17910447761194,1,7.3536,183.84,0
0,17,31,2100,12,72,65.625,1,12.5775,226.395,0
0,16,146,6797,40,272,46.23809523809524,1,50.28617647058824,854.865,0
0,14,176,9337,38,288,52.75141242937853,1,28.188333333333333,422.825,0
0,15,50,3257,17,99,63.86274509803921,1,16.2675,260.28,0
0,8,45,4795,8,269,104.2391304347826,1,117.5111111111111,1057.6,0
0,8,24,1892,5,30,75.68,1,8.96,80.64,1
0,35,54,3355,15,69,61.0,1,4.26125,153.405,0
0,34,43,1438,22,392,32.68181818181818,1,43.947,1538.145,0
0,35,49,3183,33,82,63.66,1,4.937777777777778,177.76,0
0,35,41,1378,31,72,32.80952380952381,1,2.1679166666666667,78.045,0
0,35,65,2760,26,91,41.81818181818182,1,3.53125,127.125,0
0,35,22,1345,16,291,58.47826086956522,1,29.630000000000003,1066.68,0
0,34,104,8100,41,257,77.14285714285714,1,22.176,776.16,0
0,35,152,12758,42,194,83.38562091503267,1,14.344444444444443,516.4,0
0,35,66,3500,23,89,52.23880597014925,1,3.9622222222222216,142.64,0
0,35,78,4903,10,88,62.063291139240505,1,6.22625,224.145,0
0,35,37,1223,15,52,32.18421052631579,2,1.4,50.4,0
0,35,208,14125,30,260,67.58373205741627,1,20.66625,743.985,0
0,35,10,2080,6,467,189.0909090909091,1,52.43333333333333,1887.6,0
0,34,165,14470,28,311,87.16867469879519,1,33.987857142857145,1189.575,0
0,34,69,5485,24,247,78.35714285714286,1,23.94742857142857,838.16,0
0,34,110,6493,41,503,58.4954954954955,1,53.74671428571428,1881.135,0
0,34,137,10450,45,182,75.72463768115942,1,12.099428571428572,423.48,0
0,34,58,5703,35,169,96.66101694915254,1,17.178428571428572,601.245,0
1,30,0,0,0,0,0.0,2,0.0,0.0,1
0,33,76,9420,40,116,122.33766233766234,1,6.982352941176471,237.4,0
1,33,81,4803,22,103,58.573170731707314,1,6.464117647058823,219.78,1
0,31,5,1825,12,17,304.1666666666667,1,2.2875,73.2,0
0,32,24,1975,14,38,79.0,2,2.725909090909091,89.955,1
0,33,27,1253,29,58,44.75,2,1.741176470588235,59.2,1
1,33,0,0,0,0,0.0,2,0.0,0.0,1
0,33,8,653,4,12,72.55555555555556,1,0.7776470588235295,26.44,0
0,30,80,5770,20,100,71.23456790123457,1,4.717741935483871,146.25,0
0,28,221,15060,78,299,67.83783783783784,1,23.711896551724134,687.645,0
0,31,99,5950,31,369,59.5,1,42.11578125,1347.705,0
0,33,65,2703,26,91,40.95454545454545,1,3.663529411764706,124.56,0
0,32,27,650,18,51,23.214285714285715,2,1.547878787878788,51.08,0
0,33,36,1765,21,200,47.7027027027027,1,21.310147058823528,724.545,0
0,24,19,300,9,189,15.0,1,29.5542,738.855,0
0,23,22,553,66,88,24.043478260869566,1,0.5989583333333334,14.375,0
0,24,0,0,0,0,0.0,2,0.0,0.0,0
0,22,15,210,11,26,13.125,1,0.4402173913043478,10.125,0
0,22,44,2210,21,65,49.11111111111112,1,3.92,90.16,0
0,15,9,680,12,21,68.0,1,1.9378125,31.005,0
0,14,124,5377,40,217,43.016,1,39.60366666666666,594.055,0
0,12,154,7917,38,233,51.07741935483871,1,23.40576923076923,304.275,0
0,13,28,1837,17,45,63.3448275862069,1,5.328571428571428,74.6,0
0,6,23,3375,8,214,140.625,1,123.98857142857142,867.92,0
0,6,2,472,5,7,157.33333333333334,1,3.0471428571428567,21.33,1
1,35,0,0,0,0,0.0,2,0.0,0.0,1
0,34,92,5513,22,133,59.27956989247312,1,9.649285714285716,337.725,1
1,34,38,1963,29,94,50.333333333333336,2,5.372571428571429,188.04,1
1,34,1,323,2,5,161.5,2,0.3742857142857143,13.1,1
0,25,30,1010,9,225,32.58064516129032,1,33.99230769230769,883.8,0
0,15,135,6087,40,253,44.75735294117647,1,48.200625,771.21,0
0,13,165,8627,38,269,51.96987951807229,1,27.485714285714288,384.8,0
0,14,39,2547,17,80,63.675,1,13.296,199.44,0
0,7,13,1182,5,18,84.42857142857143,1,6.721875,53.775,1
1,31,41,650,15,65,15.476190476190476,2,2.23734375,71.595,1
1,33,35,2685,14,51,74.58333333333333,2,3.864705882352941,131.4,1
0,40,77,4675,19,108,59.93589743589744,1,5.806829268292684,238.08,0
0,41,11,623,6,31,51.91666666666666,2,1.937142857142857,81.36,0
0,39,66,2758,26,458,41.16417910447761,1,39.424,1576.96,0
0,40,72,4503,37,117,61.68493150684932,1,7.210365853658536,295.625,0
0,40,64,2698,35,108,41.50769230769231,1,4.019268292682927,164.79,0
0,40,88,4080,30,157,45.842696629213485,1,7.871219512195123,322.72,0
0,40,45,2665,20,357,57.93478260869565,1,31.13170731707317,1276.4,0
0,39,127,9420,45,323,73.59375,1,24.647,985.88,0
0,40,175,14078,46,228,79.98863636363636,1,14.588292682926827,598.12,0
0,40,89,4820,27,125,53.55555555555556,1,5.667317073170732,232.36,0
0,40,101,6223,14,129,61.00980392156863,1,7.535609756097561,308.96,0
1,40,60,2543,19,94,41.68852459016394,2,4.002926829268293,164.12,0
0,40,231,15445,34,326,66.57327586206897,1,21.244878048780485,871.04,0
0,40,33,3400,10,533,100.0,1,51.15414634146342,2097.32,0
0,39,188,15790,32,377,83.54497354497354,1,35.63775,1425.51,0
0,39,92,6805,28,313,73.17204301075269,1,26.197000000000003,1047.88,0
0,39,20,1180,13,40,56.19047619047619,2,2.1375,85.5,0
0,40,20,1015,10,50,48.333333333333336,2,2.960975609756097,121.4,0
0,39,6,305,2,15,43.57142857142857,2,1.137375,45.495,1
0,39,133,7813,45,569,58.30597014925373,1,47.046,1881.84,0
0,39,160,11770,49,227,73.1055900621118,1,8.58125,343.25,0
0,39,81,7023,39,235,85.64634146341463,1,20.9295,837.18,0
0,35,53,1260,19,95,23.33333333333333,2,4.014444444444445,144.52,1
0,38,99,10740,44,151,107.4,1,4.476538461538461,174.585,0
0,38,104,6123,26,163,58.31428571428572,1,10.992692307692309,428.715,0
0,36,28,3145,16,51,108.44827586206895,1,4.187027027027026,154.92,0
1,37,47,3295,18,81,68.64583333333333,2,5.202105263157895,197.68,1
1,38,50,2573,33,124,50.45098039215687,2,4.309615384615384,168.075,1
0,38,8,438,4,19,48.66666666666666,2,1.1753846153846157,45.84,1
0,38,31,1973,8,46,61.65625,1,1.7333333333333332,67.6,0
0,35,103,7090,24,148,68.17307692307692,1,3.8720833333333338,139.395,0
0,38,13,933,6,35,66.64285714285714,2,1.632051282051282,63.65,1
0,38,10,643,4,25,58.45454545454545,1,0.6742307692307693,26.295,0
0,33,244,16380,82,333,66.85714285714286,1,22.928823529411765,779.58,0
0,36,122,7270,35,435,59.10569105691057,1,38.04540540540541,1407.68,0
0,38,88,4023,30,127,45.20224719101124,1,5.13948717948718,200.44,0
0,37,50,1970,22,117,38.62745098039216,2,6.863157894736842,260.8,0
0,38,59,3085,25,266,51.41666666666666,1,24.627692307692307,960.48,0
0,29,42,1620,13,255,37.674418604651166,1,28.88266666666667,866.48,0
0,28,45,1873,70,152,40.71739130434783,1,2.905862068965517,84.27,0
0,29,31,1005,9,57,31.40625,2,3.648,109.44,0
0,28,16,1130,5,49,66.47058823529412,2,3.401724137931035,98.65,0
0,27,38,1530,15,79,39.23076923076923,1,6.698571428571428,187.56,0
0,27,67,3530,25,107,51.91176470588236,1,7.281428571428571,203.88,0
0,20,32,2000,16,83,60.60606060606061,1,10.537142857142856,221.28,0
0,19,147,6698,44,283,45.25675675675676,1,36.10125,722.025,0
0,17,177,9238,42,299,51.89887640449438,1,14.5125,261.225,0
0,18,51,3158,21,110,60.73076923076923,1,14.755789473684212,280.36,0
0,11,46,4695,12,280,99.8936170212766,1,89.80333333333334,1077.64,0
1,11,25,1793,9,41,68.96153846153847,1,8.393333333333333,100.72,1
0,42,80,4735,21,118,58.45679012345679,1,6.060465116279071,260.6,0
0,43,14,683,8,41,45.53333333333333,1,2.360909090909091,103.88,0
0,41,69,2818,28,468,40.25714285714286,1,38.08285714285714,1599.48,0
0,42,75,4563,39,127,60.03947368421053,1,7.595116279069767,326.59,0
0,42,67,2758,37,118,40.55882352941177,1,4.421511627906977,190.125,0
0,42,91,4140,32,167,45.0,1,8.028837209302326,345.24,0
0,42,48,2725,22,367,55.61224489795919,1,18.879651162790697,811.825,0
0,41,130,9480,47,333,72.36641221374046,1,24.00952380952381,1008.4,0
0,42,178,14138,48,238,78.98324022346368,1,14.433488372093024,620.64,0
0,42,92,4880,29,135,52.473118279569896,1,3.704651162790698,159.3,0
0,42,104,6283,16,139,59.83809523809524,1,7.708837209302326,331.48,0
0,42,63,2603,21,104,40.671875,1,2.7127906976744187,116.65,0
0,42,234,15505,36,336,65.97872340425532,1,20.780465116279068,893.56,0
0,42,36,3460,12,543,93.51351351351352,1,30.811627906976742,1324.9,0
0,41,191,15850,34,387,82.55208333333333,1,34.54392857142857,1450.845,0
0,41,95,6865,30,323,71.51041666666667,1,25.485714285714288,1070.4,0
0,41,23,1240,15,50,51.66666666666666,1,2.638928571428571,110.835,0
0,42,23,1075,12,60,44.79166666666666,1,3.3469767441860463,143.92,0
0,41,9,365,4,25,36.5,1,1.499047619047619,62.96,1
0,41,136,7873,47,579,57.46715328467153,1,45.34190476190476,1904.36,0
0,41,163,11830,51,237,72.13414634146342,1,8.507738095238095,357.325,0
0,41,84,7083,41,245,83.32941176470588,1,20.53607142857143,862.515,0
1,37,56,1320,21,105,23.157894736842103,1,4.395789473684211,167.04,1
1,40,102,10800,46,161,104.85436893203884,1,4.464146341463414,183.03,0
0,40,107,6183,28,173,57.25,1,9.84390243902439,403.6,0
0,38,31,3205,18,61,100.15625,1,4.549743589743589,177.44,0
1,39,50,3355,20,91,65.7843137254902,1,5.505,220.2,1
0,40,53,2633,35,134,48.75925925925926,1,4.442682926829268,182.15,1
